formula,gfa
Co78W8Zr14,1
Co80W10Zr10,1
Co80.5W7Zr12.5,1
Co82.2W6.6Zr11.2,1
Co84W6Zr10,1
Co85W5Zr10,1
Co85.5W5Zr9.5,1
Co90W0Zr10,1
Cr0Fe80P20,1
Cr2Fe78P20,1
Cr4Fe76P20,1
Cr6Fe74P20,1
Cr8Fe72P20,1
Cr7Fe76P17,1
Cr73Fe10P17,1
Cr74Fe9P17,1
Cr23Fe55P22,1
Cr24Fe56.5P19.5,1
Cr25Fe57.5P17.5,1
Cr26Fe59.5P14.5,1
Cr26Fe60.5P13.5,1
Cr0Fe90Zr10,1
Cr4Fe86Zr10,1
Cr6Fe84Zr10,1
Cr8Fe82Zr10,1
Cr10Fe80Zr10,1
Cr15Fe75Zr10,1
Cr17Fe73Zr10,1
Cr20Fe70Zr10,1
Cr25Fe65Zr10,1
Cr2Fe88Zr10,1
Cr7Fe83Zr10,1
Cr0Ni80P20,1
Cr3Ni77P20,1
Cr5Ni75P20,1
Cr10Ni70P20,1
Cr20Ni60P20,1
Cr15Ni65P20,1
Cr0Ni82P18,1
Cr7Ni73P20,1
Cr18Ni62P20,1
Cr0Ni81P19,1
Cr43.5Ni40.5P16,1
Cr55.93Ni28.93P15.14,1
Cr58Ni27P15,1
Cr59.81Ni25.31P14.88,1
Cr69.6Ni16.2P14.2,0
Cr72.5Ni13.5P14,0
Cr87Ni0P13,0
Cr5Ni76P19,1
Cr10Ni71P19,1
Cr15Ni66P19,1
Cr20Ni61P19,1
Cr25Ni56P19,1
Cr30Ni51P19,1
Cr14Ni68P18,1
Cr40Ni40P20,1
Cr50Ni30P20,1
Cr60Ni20P20,1
Cr80Ni0P20,0
Cr70Ni10P20,0
Cr0Ni33Zr67,1
Cr33Ni0.05Zr66.95,1
Cr33Ni0.1Zr66.9,1
Cr33Ni0.15Zr66.85,1
Cr33Ni0.2Zr66.8,1
Cr15Ni28.05Zr56.95,1
Cr5Ni31.35Zr63.65,1
Cr10Ni29.7Zr60.3,1
Cr20Ni26.4Zr53.6,1
Cr0Ni60Zr40,1
Cr5Ni55Zr40,1
Cr10Ni50Zr40,1
Cr15Ni15Zr70,1
Cr15Ni25Zr60,1
Cr15Ni35Zr50,1
Cr15Ni45Zr40,1
Cr0Pd80Si20,1
Cr0.5Pd79.5Si20,1
Cr1Pd79Si20,1
Cr2Pd78Si20,1
Cr3Pd77Si20,1
Cr4Pd76Si20,1
Cr5Pd75Si20,1
Cr6Pd74Si20,1
Cr7Pd73Si20,1
Cr0Si15Zr85,1
Cr10Si15Zr75,1
Cr20Si15Zr65,1
Cu35Fe5Ti60,1
Cu40Fe10Ti50,1
Cu45Fe5Ti50,1
Cu55Fe5Ti40,1
Cu40Fe20Zr40,1
Cu50Fe10Zr40,1
Cu53Fe7Zr40,1
Cu55Fe5Zr40,1
Cu57Fe3Zr40,1
Cu59Fe1Zr40,1
Cu60Fe0Zr40,1
Cu38.2Hf28.8Nb33,1
Cu39.9Hf30.1Nb30,1
Cu42.7Hf32.3Nb25,1
Cu45.6Hf34.4Nb20,1
Cu48.4Hf36.6Nb15,1
Cu51.3Hf38.7Nb10,1
Cu54.1Hf40.9Nb5,1
Cu56.4Hf42.6Nb1,1
Cu57Hf21Nb22,1
Cu57Hf23Nb20,1
Cu57Hf28Nb15,1
Cu57Hf33Nb10,1
Cu57Hf38Nb5,1
Cu57Hf42Nb1,1
Cu0Hf30Ni70,1
Cu0Hf40Ni60,1
Cu0Hf50Ni50,1
Cu0Hf60Ni40,1
Cu0Hf70Ni30,1
Cu10Hf20Ni70,1
Cu10Hf30Ni60,1
Cu10Hf40Ni50,1
Cu10Hf50Ni40,1
Cu10Hf60Ni30,1
Cu10Hf70Ni20,1
Cu10Hf75Ni15,1
Cu15Hf55Ni30,1
Cu20Hf20Ni60,1
Cu20Hf30Ni50,1
Cu20Hf40Ni40,1
Cu20Hf50Ni30,1
Cu20Hf55Ni25,1
Cu20Hf60Ni20,1
Cu20Hf65Ni15,1
Cu20Hf70Ni10,1
Cu25Hf50Ni25,1
Cu25Hf55Ni20,1
Cu30Hf20Ni50,1
Cu30Hf30Ni40,1
Cu30Hf40Ni30,1
Cu30Hf45Ni25,1
Cu30Hf50Ni20,1
Cu30Hf55Ni15,1
Cu30Hf60Ni10,1
Cu30Hf70Ni0,1
Cu35Hf45Ni20,1
Cu35Hf50Ni15,1
Cu40Hf20Ni40,1
Cu40Hf30Ni30,1
Cu40Hf40Ni20,1
Cu40Hf45Ni15,1
Cu40Hf50Ni10,1
Cu40Hf60Ni0,1
Cu50Hf20Ni30,1
Cu50Hf30Ni20,1
Cu50Hf40Ni10,1
Cu50Hf50Ni0,1
Cu60Hf20Ni20,1
Cu60Hf30Ni10,1
Cu60Hf40Ni0,1
Cu70Hf30Ni0,1
Cu70Hf20Ni10,0
Cu10Hf80Ni10,0
Cu20Hf10Ni70,0
Cu20Hf75Ni5,0
Cu30Hf10Ni60,0
Cu40Hf10Ni50,0
Cu50Hf10Ni40,0
Cu60Hf10Ni30,0
Cu70Hf10Ni20,0
Cu15La5Mg80,1
Cu15La40Mg45,1
Cu20La0Mg80,1
Cu20La5Mg75,1
Cu20La10Mg70,1
Cu20La30Mg50,1
Cu20La40Mg40,1
Cu25La20Mg55,1
Cu25La30Mg45,1
Cu25La40Mg35,1
Cu30La0Mg70,1
Cu30La5Mg65,1
Cu30La10Mg60,1
Cu30La20Mg50,1
Cu30La30Mg40,1
Cu30La40Mg30,1
Cu40La0Mg60,1
Cu40La5Mg55,1
Cu40La10Mg50,1
Cu40La20Mg40,1
Cu40La30Mg30,1
Cu50La10Mg40,1
Cu50La20Mg30,1
Cu10La40Mg50,0
Cu15La0Mg85,0
Cu15La10Mg75,0
Cu15La15Mg70,0
Cu15La30Mg55,0
Cu20La25Mg55,0
Cu20La50Mg30,0
Cu25La25Mg50,0
Cu30La50Mg20,0
Cu40La40Mg20,0
Cu50La30Mg20,0
Cu10La0Mg90,0
Cu10La10Mg80,0
Cu20La20Mg60,0
Cu50La0Mg50,0
Cu27La69Sr4,1
Cu27La70Sr3,1
Cu27La71Sr2,1
Cu27La73Sr0,1
Cu27.5La66Sr6.5,1
Cu27.5La67.5Sr5,1
Cu28La63.5Sr8.5,1
Cu28La64.5Sr7.5,1
Cu28.5La61.5Sr10,1
Cu28.5La62.5Sr9,1
Cu29La60Sr11,1
Cu30La57.5Sr12.5,1
Cu30La58Sr12,1
Cu30.5La56Sr13.5,1
Cu31La55Sr14,1
Cu32La53.5Sr14.5,1
Cu32.5La52.5Sr15,1
Cu33La51.5Sr15.5,1
Cu34La50Sr16,1
Cu35La48Sr17,1
Cu36La47Sr17,1
Cu37La47Sr16,1
Cu37La48Sr15,1
Cu37La49Sr14,1
Cu37La50.5Sr12.5,1
Cu37La52Sr11,1
Cu37La53Sr10,1
Cu37La54Sr9,1
Cu37La55Sr8,1
Cu37La56Sr7,1
Cu37La57Sr6,1
Cu37La58Sr5,1
Cu37La59Sr4,1
Cu37La59.5Sr3.5,1
Cu37La60.5Sr2.5,1
Cu37La61.5Sr1.5,1
Cu37La62Sr1,1
Cu37La63Sr0,1
Cu5Mg85Nd10,1
Cu10Mg70Nd20,1
Cu10Mg75Nd15,1
Cu10Mg80Nd10,1
Cu10Mg85Nd5,1
Cu15Mg65Nd20,1
Cu15Mg70Nd15,1
Cu15Mg75Nd10,1
Cu15Mg80Nd5,1
Cu20Mg45Nd35,1
Cu20Mg50Nd30,1
Cu20Mg55Nd25,1
Cu20Mg60Nd20,1
Cu20Mg65Nd15,1
Cu20Mg70Nd10,1
Cu20Mg75Nd5,1
Cu20Mg80Nd0,1
Cu25Mg45Nd30,1
Cu25Mg50Nd25,1
Cu25Mg55Nd20,1
Cu25Mg60Nd15,1
Cu25Mg65Nd10,1
Cu25Mg70Nd5,1
Cu30Mg40Nd30,1
Cu30Mg45Nd25,1
Cu30Mg50Nd20,1
Cu30Mg55Nd15,1
Cu30Mg60Nd10,1
Cu30Mg65Nd5,1
Cu30Mg70Nd0,1
Cu35Mg30Nd35,1
Cu35Mg45Nd20,1
Cu35Mg50Nd15,1
Cu35Mg55Nd10,1
Cu40Mg30Nd30,1
Cu40Mg40Nd20,1
Cu40Mg50Nd10,1
Cu40Mg55Nd5,1
Cu40Mg60Nd0,1
Cu50Mg20Nd30,1
Cu50Mg30Nd20,1
Cu50Mg40Nd10,1
Cu60Mg10Nd30,1
Cu60Mg20Nd20,1
Cu0Mg92.5Nd7.5,0
Cu5Mg90Nd5,0
Cu10Mg90Nd0,0
Cu15Mg60Nd25,0
Cu20Mg40Nd40,0
Cu40Mg20Nd40,0
Cu60Mg30Nd10,0
Cu0Mg85Nd15,0
Cu0Mg90Nd10,0
Cu0Mg95Nd5,0
Cu0Mg97.5Nd2.5,0
Cu5Mg80Nd15,0
Cu10Mg65Nd25,0
Cu50Mg50Nd0,0
Cu60Mg0Nd40,0
Cu70Mg0Nd30,0
Cu70Mg10Nd20,0
Cu80Mg0Nd20,0
Cu5Mg85Y10,1
Cu10Mg65Y25,1
Cu10Mg70Y20,1
Cu10Mg80Y10,1
Cu10Mg85Y5,1
Cu15Mg70Y15,1
Cu15Mg80Y5,1
Cu20Mg50Y30,1
Cu20Mg60Y20,1
Cu20Mg70Y10,1
Cu20Mg80Y0,1
Cu25Mg60Y15,1
Cu25Mg65Y10,1
Cu25Mg70Y5,1
Cu30Mg40Y30,1
Cu30Mg50Y20,1
Cu30Mg60Y10,1
Cu30Mg70Y0,1
Cu40Mg30Y30,1
Cu40Mg40Y20,1
Cu40Mg55Y5,1
Cu40Mg60Y0,1
Cu1Mg84Y15,1
Cu20Mg79Y1,1
Cu30Mg69Y1,1
Cu37Mg48Y15,1
Cu40Mg59Y1,1
Cu1Mg79Y20,0
Cu5Mg65Y30,0
Cu5Mg75Y20,0
Cu10Mg60Y30,0
Cu15Mg84Y1,0
Cu30Mg30Y40,0
Cu40Mg20Y40,0
Cu1Mg89Y10,0
Cu5Mg90Y5,0
Cu10Mg89Y1,0
Cu8Mg80Y12,1
Cu16Mg60Y24,1
Cu24Mg40Y36,1
Cu32Mg20Y48,1
Cu40Mg0Y60,1
Cu10Mg75Y15,1
Cu15Mg75Y10,1
Cu38.2Nb33Ti28.8,1
Cu39.9Nb30Ti30.1,1
Cu42.7Nb25Ti32.3,1
Cu45.6Nb20Ti34.4,1
Cu48.4Nb15Ti36.6,1
Cu51.3Nb10Ti38.7,1
Cu54.1Nb5Ti40.9,1
Cu56.4Nb1Ti42.6,1
Cu57Nb1Ti42,1
Cu57Nb5Ti38,1
Cu57Nb10Ti33,1
Cu57Nb15Ti28,1
Cu57Nb20Ti23,1
Cu57Nb22Ti21,1
Cu38.2Nb33Zr28.8,1
Cu39.9Nb30Zr30.1,1
Cu42.7Nb25Zr32.3,1
Cu45.6Nb20Zr34.4,1
Cu48.4Nb15Zr36.6,1
Cu51.3Nb10Zr38.7,1
Cu54.1Nb5Zr40.9,1
Cu56.4Nb1Zr42.6,1
Cu57Nb1Zr42,1
Cu57Nb5Zr38,1
Cu57Nb10Zr33,1
Cu57Nb15Zr28,1
Cu57Nb20Zr23,1
Cu57Nb22Zr21,1
Cu67Ni17P16,1
Cu69Ni13P18,1
Cu0Ni80P20,1
Cu14.4Ni65.6P20,1
Cu52.8Ni27.2P20,1
Cu61.6Ni18.4P20,1
Cu73Ni11P16,1
Cu2Ni76P22,1
Cu2Ni78P20,1
Cu2Ni80P18,1
Cu4Ni74P22,1
Cu4Ni76P20,1
Cu4Ni78P18,1
Cu6Ni72P22,1
Cu6Ni74P20,1
Cu6Ni76P18,1
Cu8Ni70P22,1
Cu8Ni72P20,1
Cu8Ni74P18,1
Cu10Ni68P22,1
Cu10Ni70P20,1
Cu10Ni72P18,1
Cu12Ni68P20,1
Cu1Ni75P24,0
Cu1Ni83P16,0
Cu2Ni74P24,0
Cu2Ni82P16,0
Cu3Ni73P24,0
Cu3Ni81P16,0
Cu4Ni80P16,0
Cu12Ni67P21,0
Cu13Ni66P21,0
Cu13Ni67P20,0
Cu13Ni69P18,0
Cu14Ni66P20,0
Cu14Ni68P18,0
Cu16Ni23Ti61,1
Cu0Ni30Ti70,1
Cu0Ni33Ti67,1
Cu0Ni40Ti60,1
Cu0Ni45Ti55,1
Cu5Ni20Ti75,1
Cu10Ni20Ti70,1
Cu10Ni30Ti60,1
Cu20Ni10Ti70,1
Cu20Ni20Ti60,1
Cu20Ni30Ti50,1
Cu25Ni25Ti50,1
Cu30Ni10Ti60,1
Cu30Ni20Ti50,1
Cu30Ni30Ti40,1
Cu35Ni0Ti65,1
Cu40Ni0Ti60,1
Cu40Ni10Ti50,1
Cu40Ni20Ti40,1
Cu40Ni30Ti30,1
Cu50Ni0Ti50,1
Cu50Ni10Ti40,1
Cu50Ni20Ti30,1
Cu60Ni0Ti40,1
Cu60Ni10Ti30,1
Cu70Ni0Ti30,1
Cu75Ni0Ti25,1
Cu0Ni25Ti75,0
Cu0Ni50Ti50,0
Cu0Ni60Ti40,0
Cu0Ni65Ti35,0
Cu10Ni40Ti50,0
Cu10Ni50Ti40,0
Cu15Ni5Ti80,0
Cu20Ni40Ti40,0
Cu30Ni0Ti70,0
Cu30Ni40Ti30,0
Cu35Ni35Ti30,0
Cu40Ni40Ti20,0
Cu50Ni30Ti20,0
Cu80Ni0Ti20,0
Cu0Ni10Ti90,0
Cu0Ni20Ti80,0
Cu0Ni70Ti30,0
Cu0Ni75Ti25,0
Cu0Ni90Ti10,0
Cu5Ni5Ti90,0
Cu5Ni10Ti85,0
Cu5Ni15Ti80,0
Cu10Ni0Ti90,0
Cu10Ni10Ti80,0
Cu10Ni60Ti30,0
Cu10Ni70Ti20,0
Cu10Ni80Ti10,0
Cu15Ni10Ti75,0
Cu20Ni50Ti30,0
Cu20Ni60Ti20,0
Cu20Ni70Ti10,0
Cu30Ni50Ti20,0
Cu30Ni60Ti10,0
Cu50Ni40Ti10,0
Cu70Ni10Ti20,0
Cu70Ni20Ti10,0
Cu80Ni10Ti10,0
Cu90Ni0Ti10,0
Cu45Ni10Ti45,1
Cu13Ni37Ti50,0
Cu15Ni35Ti50,0
Cu5Ni45Ti50,0
Cu0Ni33Zr67,1
Cu33Ni0.05Zr66.95,1
Cu33Ni0.1Zr66.9,1
Cu33Ni0.15Zr66.85,1
Cu33Ni0.2Zr66.8,1
Cu15Ni28.05Zr56.95,1
Cu5Ni31.35Zr63.65,1
Cu10Ni29.7Zr60.3,1
Cu20Ni26.4Zr53.6,1
Cu25Ni25Zr50,1
Cu0Ni30Zr70,1
Cu0Ni40Zr60,1
Cu0Ni50Zr50,1
Cu0Ni60Zr40,1
Cu10Ni20Zr70,1
Cu10Ni30Zr60,1
Cu10Ni40Zr50,1
Cu10Ni50Zr40,1
Cu10Ni60Zr30,1
Cu15Ni25Zr60,1
Cu15Ni30Zr55,1
Cu20Ni10Zr70,1
Cu20Ni20Zr60,1
Cu20Ni30Zr50,1
Cu20Ni40Zr40,1
Cu20Ni50Zr30,1
Cu25Ni15Zr60,1
Cu25Ni20Zr55,1
Cu30Ni0Zr70,1
Cu30Ni10Zr60,1
Cu30Ni15Zr55,1
Cu30Ni20Zr50,1
Cu30Ni25Zr45,1
Cu30Ni30Zr40,1
Cu30Ni40Zr30,1
Cu35Ni15Zr50,1
Cu35Ni20Zr45,1
Cu40Ni0Zr60,1
Cu40Ni10Zr50,1
Cu40Ni15Zr45,1
Cu40Ni20Zr40,1
Cu40Ni30Zr30,1
Cu50Ni0Zr50,1
Cu50Ni10Zr40,1
Cu50Ni20Zr30,1
Cu60Ni0Zr40,1
Cu60Ni10Zr30,1
Cu70Ni0Zr30,1
Cu5Ni20Zr75,0
Cu10Ni10Zr80,0
Cu20Ni5Zr75,0
Cu20Ni60Zr20,0
Cu30Ni50Zr20,0
Cu40Ni40Zr20,0
Cu50Ni30Zr20,0
Cu60Ni20Zr20,0
Cu70Ni10Zr20,0
Cu56P2Zr42,1
Cu70Pb1Zn29,1
Cu0Pd79Si21,1
Cu0Pd80Si20,1
Cu0Pd82Si18,1
Cu0Pd84Si16,1
Cu0Pd85Si15,1
Cu3.5Pd80Si16.5,1
Cu4.5Pd77.5Si18,1
Cu6Pd77.5Si16.5,1
Cu7Pd73Si20,1
Cu7Pd76.5Si16.5,1
Cu10Pd73.5Si16.5,1
Cu11Pd69.5Si19.5,1
Cu14.5Pd69Si16.5,1
Cu19Pd64.5Si16.5,1
Cu0Pd82.4Si17.6,1
Cu2Pd80.75Si17.25,1
Cu4Pd79.1Si16.9,1
Cu5.7Pd73.8Si20.5,1
Cu5.8Pd74.7Si19.5,1
Cu5.9Pd75.6Si18.5,1
Cu5.9Pd76.6Si17.5,1
Cu6.1Pd78.4Si15.5,1
Cu8Pd75.8Si16.2,1
Cu10Pd74.2Si15.8,1
Cu12Pd72.5Si15.5,1
Cu14Pd70.9Si15.1,1
Cu1.7Pd81.8Si16.5,1
Cu4.2Pd79.3Si16.5,1
Cu6.7Pd76.8Si16.5,1
Cu12.5Pd71Si16.5,1
Cu15Pd68.5Si16.5,1
Cu20.9Pd62.6Si16.5,1
Cu26.7Pd56.8Si16.5,0
Cu0Pd78Si22,1
Cu0Pd83.5Si16.5,1
Cu7Pd76Si17,1
Cu8Pd74Si18,1
Cu9Pd75Si16,1
Cu10Pd70Si20,1
Cu10Pd73Si17,1
Cu12Pd66Si22,1
Cu12.5Pd70.5Si17,1
Cu15Pd69Si16,1
Cu4Pd79.5Si16.5,1
Cu16.5Pd67Si16.5,1
Cu3Pd80Si17,1
Cu39Ti17Zr44,1
Cu39Ti21Zr40,1
Cu40Ti30Zr30,1
Cu44Ti10Zr46,1
Cu44Ti16Zr40,1
Cu45Ti20Zr35,1
Cu45Ti25Zr30,1
Cu47Ti35Zr18,1
Cu50Ti0Zr50,1
Cu50Ti15Zr35,1
Cu50Ti30Zr20,1
Cu54Ti11Zr35,1
Cu55Ti20Zr25,1
Cu55Ti25Zr20,1
Cu56Ti0Zr44,1
Cu60Ti25Zr15,1
Cu60Ti40Zr0,1
Cu62Ti0Zr38,1
Cu65Ti0Zr35,1
Cu65Ti20Zr15,1
Cu70Ti0Zr30,1
Cu31Ti41Zr28,0
Cu34Ti44Zr22,0
Cu46Ti0Zr54,0
Cu66Ti34Zr0,0
Cu75Ti8Zr17,0
Cu20Ti80Zr0,0
Cu28Ti0Zr72,0
Cu30Ti70Zr0,0
Cu33Ti0Zr67,0
Cu35Ti65Zr0,0
Cu75Ti0Zr25,0
Cu75Ti25Zr0,0
Cu80Ti0Zr20,0
Cu85Ti15Zr0,0
Cu95Ti0Zr5,0
Cu50Ti50Zr0,1
Dy0.3Fe89.7Zr10,1
Dy88Fe2Zr10,1
Dy84Fe6Zr10,0
Fe88Gd2Zr10,1
Fe89.7Gd0.3Zr10,1
Fe84Gd6Zr10,0
Fe89.91Ge0.09Zr10,1
Fe89.946Ge0.054Zr10,1
Fe89.964Ge0.036Zr10,1
Fe89.982Ge0.018Zr10,1
Fe90Ge0Zr10,1
Fe24Hf0Zr76,1
Fe24Hf7.6Zr68.4,1
Fe24Hf15.2Zr60.8,1
Fe24Hf22.8Zr53.2,1
Fe24Hf34.2Zr41.8,1
Fe28Ir2Zr70,1
Fe84La6Zr10,1
Fe88La2Zr10,1
Fe89.7La0.3Zr10,1
Fe68Mn15P17,1
Fe71Mn12P17,1
Fe74Mn9P17,1
Fe86Mn4Zr10,1
Fe88Mn2Zr10,1
Fe90Mn0Zr10,1
Fe82Mn8Zr10,1
Fe74Mo9P17,1
Fe76Mo7P17,1
Fe0Ni80P20,1
Fe1Ni79P20,1
Fe3Ni77P20,1
Fe5Ni75P20,1
Fe10Ni70P20,1
Fe20Ni60P20,1
Fe15Ni65P20,1
Fe25Ni55P20,1
Fe30Ni50P20,1
Fe35Ni45P20,1
Fe40Ni40P20,1
Fe60Ni20P20,1
Fe80Ni0P20,1
Fe16Ni64P20,1
Fe9Ni81Zr10,1
Fe18Ni72Zr10,1
Fe36Ni54Zr10,1
Fe54Ni36Zr10,1
Fe63Ni27Zr10,1
Fe72Ni18Zr10,1
Fe81Ni9Zr10,1
Fe90Ni0Zr10,1
Fe0Ni33Zr67,1
Fe33Ni0.05Zr66.95,1
Fe33Ni0.1Zr66.9,1
Fe33Ni0.15Zr66.85,1
Fe33Ni0.2Zr66.8,1
Fe15Ni28.05Zr56.95,1
Fe5Ni31.35Zr63.65,1
Fe10Ni29.7Zr60.3,1
Fe20Ni26.4Zr53.6,1
Fe25Ni24.75Zr50.25,1
Fe30Ni23.1Zr46.9,1
Fe76.5Ni13.5Zr10,1
Fe3.3Ni29.7Zr67,1
Fe6.6Ni26.4Zr67,1
Fe9.9Ni23.1Zr67,1
Fe13.2Ni19.8Zr67,1
Fe16.5Ni16.5Zr67,1
Fe20.2Ni12.8Zr67,1
Fe23.1Ni9.9Zr67,1
Fe29.7Ni3.3Zr67,1
Fe33Ni0Zr67,1
Fe80P10Si10,1
Fe80P15Si5,1
Fe80P18Si2,1
Fe80P9.5Si10.5,1
Fe80P11Si9,1
Fe80P12Si8,1
Fe80P13Si7,1
Fe80P14Si6,1
Fe80P16Si4,1
Fe80P17.5Si2.5,1
Fe80P20Si0,1
Fe74P17V9,1
Fe76P17V7,1
Fe1.7Pd81.8Si16.5,1
Fe4.2Pd79.3Si16.5,1
Fe6.7Pd76.8Si16.5,1
Fe10Pd73.5Si16.5,1
Fe12.5Pd71Si16.5,1
Fe15Pd68.5Si16.5,0
Fe0Pd80Si20,1
Fe7Pd73Si20,1
Fe13Pd67Si20,1
Fe5.1Pd78.1Si16.8,1
Fe28Pd2Zr70,1
Fe84Pr6Zr10,1
Fe89.7Pr0.3Zr10,1
Fe88Pr2Zr10,0
Fe28Rh2Zr70,1
Fe28Ru2Zr70,1
Fe25Sc37.5Zr37.5,1
Fe25Sc75Zr0,1
Fe90Sc10Zr0,1
Fe56.7Si15Tb28.3,1
Fe61.7Si7.5Tb30.8,1
Fe65Si2.5Tb32.5,1
Fe66.7Si0Tb33.3,0
Fe12Si16Ti72,1
Fe89.91Si0.09Zr10,1
Fe89.946Si0.054Zr10,1
Fe89.964Si0.036Zr10,1
Fe89.982Si0.018Zr10,1
Fe90Si0Zr10,1
Fe0Si15Zr85,1
Fe10Si15Zr75,1
Fe20Si65Zr15,1
Fe22Si10Zr68,1
Fe89.91V0.09Zr10,1
Fe89.946V0.054Zr10,1
Fe89.964V0.036Zr10,1
Fe89.982V0.018Zr10,1
Fe90V0Zr10,1
Ge15Mo0Zr85,1
Ge15Mo10Zr75,1
Ge15Mo20Zr65,1
Ge1Nb80Si19,1
Ge2Nb80Si18,1
Ge3Nb80Si17,1
Ge4Nb80Si16,1
Ge0Nb77Si23,1
Ge0Nb80Si20,1
Ge4Nb76Si20,1
Ge8Nb76Si16,1
Ge8Nb78Si14,1
Ge13Nb77Si10,1
Ge15Nb75Si10,1
Ge15Nb76.5Si8.5,1
Ge13Nb0Zr87,1
Ge15Nb0Zr85,1
Ge15Nb10Zr75,1
Ge15Nb20Zr65,1
Ge15Nb30Zr55,1
Ge15Nb40Zr45,1
Ge15Nb50Zr35,1
Ge15Nb60Zr25,1
Ge17Nb0Zr83,1
Ge0Pd79Si21,1
Ge0Pd80Si20,1
Ge0Pd82Si18,1
Ge0Pd84Si16,1
Ge0Pd85Si15,1
Ge2Pd84Si14,1
Ge3Pd84Si13,1
Ge4Pd84Si12,1
Ge7Pd83Si10,1
Ge21Pd79Si0,1
Ge15Ta0Zr85,1
Ge15Ta20Zr65,1
Ge15Ti0Zr85,1
Ge15Ti20Zr65,1
Ge15V0Zr85,1
Ge15V10Zr75,1
Ge15V20Zr65,1
Hf40Nb45Si15,1
Hf41Nb44Si15,1
Hf42Nb43Si15,1
Hf43Nb42Si15,1
Hf44Nb41Si15,1
Hf45Nb40Si15,1
Hf46Nb39Si15,1
Hf47Nb38Si15,1
Hf48Nb37Si15,1
Hf49Nb36Si15,1
Hf50Nb35Si15,1
Hf51Nb34Si15,1
Hf52Nb33Si15,1
Hf53Nb32Si15,1
Hf54Nb31Si15,1
Hf55Nb30Si15,1
Hf56Nb29Si15,1
Hf57Nb28Si15,1
Hf58Nb27Si15,1
Hf59Nb26Si15,1
Hf60Nb25Si15,1
Hf61Nb24Si15,1
Hf62Nb23Si15,1
Hf63Nb22Si15,1
Hf64Nb21Si15,1
Hf65Nb20Si15,1
Hf66Nb19Si15,1
Hf67Nb18Si15,1
Hf68Nb17Si15,1
Hf69Nb16Si15,1
Hf70Nb15Si15,1
Hf71Nb14Si15,1
Hf72Nb13Si15,1
Hf73Nb12Si15,1
Hf74Nb11Si15,1
Hf75Nb10Si15,1
Hf76Nb9Si15,1
Hf77Nb8Si15,1
Hf78Nb7Si15,1
Hf79Nb6Si15,1
Hf80Nb5Si15,1
Hf81Nb4Si15,1
Hf82Nb3Si15,1
Hf83Nb2Si15,1
Hf84Nb1Si15,1
Hf85Nb0Si15,1
Hf67Ni27P6,1
Hf67Ni33P0,1
Hf50Si15V35,1
Hf51Si15V34,1
Hf52Si15V33,1
Hf53Si15V32,1
Hf54Si15V31,1
Hf55Si15V30,1
Hf56Si15V29,1
Hf57Si15V28,1
Hf58Si15V27,1
Hf59Si15V26,1
Hf60Si15V25,1
Hf61Si15V24,1
Hf62Si15V23,1
Hf63Si15V22,1
Hf64Si15V21,1
Hf65Si15V20,1
Hf66Si15V19,1
Hf67Si15V18,1
Hf68Si15V17,1
Hf69Si15V16,1
Hf70Si15V15,1
Hf71Si15V14,1
Hf72Si15V13,1
Hf73Si15V12,1
Hf74Si15V11,1
Hf75Si15V10,1
Hf76Si15V9,1
Hf77Si15V8,1
Hf78Si15V7,1
Hf79Si15V6,1
Hf80Si15V5,1
Hf81Si15V4,1
Hf82Si15V3,1
Hf83Si15V2,1
Hf84Si15V1,1
Hf85Si15V0,1
Hf0Si15Zr85,1
Hf10Si15Zr75,1
Hf20Si15Zr65,1
Hf30Si15Zr55,1
Hf40Si15Zr45,1
Hf55Si15Zr30,1
In6Mg70Zn24,1
Ir1Nb40Ni59,1
Ir1Ni59Ta40,1
Ir40P19Pd41,1
La0Mg80Ni20,1
La0Mg85Ni15,1
La0Mg90Ni10,1
La5Mg75Ni20,1
La5Mg80Ni15,1
La5Mg85Ni10,1
La10Mg50Ni40,1
La10Mg60Ni30,1
La10Mg65Ni25,1
La10Mg70Ni20,1
La10Mg75Ni15,1
La10Mg80Ni10,1
La15Mg50Ni35,1
La15Mg55Ni30,1
La15Mg60Ni25,1
La15Mg65Ni20,1
La15Mg70Ni15,1
La15Mg75Ni10,1
La20Mg40Ni40,1
La20Mg45Ni35,1
La20Mg50Ni30,1
La20Mg55Ni25,1
La20Mg60Ni20,1
La20Mg65Ni15,1
La20Mg70Ni10,1
La25Mg45Ni30,1
La30Mg40Ni30,1
La20Mg35Ni45,1
La25Mg50Ni25,1
La30Mg30Ni40,1
La30Mg45Ni25,1
La30Mg50Ni20,1
La5Mg90Ni5,0
La30Mg60Ni10,0
La40Mg10Ni50,0
La40Mg40Ni20,0
La50Mg20Ni30,0
La0Mg70Ni30,0
La10Mg85Ni5,0
La15Mg80Ni5,0
La20Mg70Ni10,0
La50Mg0Ni50,0
La9Mg85Ni6,1
La12Mg80Ni8,1
La18Mg70Ni12,1
La24Mg60Ni16,1
La35Mg50Ni15,1
La36Mg40Ni24,1
La40Mg50Ni10,1
La48Mg20Ni32,1
La60Mg0Ni40,1
La0Mg60Zn40,1
La0Mg65Zn35,1
La0Mg70Zn30,1
La0Mg75Zn25,1
La3Mg72Zn25,1
La3Mg75Zn22,1
La4Mg74Zn22,1
La4Mg76Zn20,1
La5Mg70Zn25,1
La5Mg75Zn20,1
